date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-30,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-7.66,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,10500.00 KOREAN (SOUTH) WON,'320242460701046428',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,DALMAIKSYUPEO       SEOUL,-12.04,Merchandise & Supplies-Groceries,DALMAIKSYUPEO       SEOUL,GROCERY STORE | DALMAIKSYUPEO | SEOUL | GROCERY STORE,16500.00 KOREAN (SOUTH) WON,'320242440652775971',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,DEOBOOSSEU GYEONGLIDSEOUL,-16.41,Restaurant-Restaurant,DEOBOOSSEU GYEONGLIDSEOUL,RESTAURANT | DEOBOOSSEU GYEONGLIDANJEOM | SEOUL | RESTAURANT,22500.00 KOREAN (SOUTH) WON,'320242440652776421',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.03,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JIESEU25YOINGSANGYEONGLIDANJEOM | $1.46 | FOREIGN TRANSACTION FEE,,'820242440652076834',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GS25SAMSEONGHANULJEOM | $1.60 | FOREIGN TRANSACTION FEE,,'820242440652056011',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.19 | FOREIGN TRANSACTION FEE,,'820242460716862864',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $7.66 | FOREIGN TRANSACTION FEE,,'820242460701046428',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.22,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GS25SAMSEONGHANULJEOM | $8.39 | FOREIGN TRANSACTION FEE,,'820242440652055991',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.24,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $9.12 | FOREIGN TRANSACTION FEE,,'820242460716862861',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.32,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,DALMAIKSYUPEO | $12.04 | FOREIGN TRANSACTION FEE,,'820242440652775971',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.33,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KOLLI(COLEY) | $12.40 | FOREIGN TRANSACTION FEE,,'820242440652112908',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.44,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,DEOBOOSSEU GYEONGLIDANJEOM | $16.41 | FOREIGN TRANSACTION FEE,,'820242440652776421',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.66,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $24.51 | FOREIGN TRANSACTION FEE,,'820242460715076126',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.68,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,PANTELA(pantera) | $25.53 | FOREIGN TRANSACTION FEE,,'820242440652055378',
2024-08-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.45,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA SAUKSEUSAIDEU | $53.98 | FOREIGN TRANSACTION FEE,,'820242440652799114',
2024-08-30,Amex Blue Sky,GS25SAMSEONGHANULJEOSEOUL,-1.6,Merchandise & Supplies-Groceries,GS25SAMSEONGHANULJEOSEOUL,MISC FOOD STORE | GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,2200.00 KOREAN (SOUTH) WON,'320242440652056011',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,GS25SAMSEONGHANULJEOSEOUL,-8.39,Merchandise & Supplies-Groceries,GS25SAMSEONGHANULJEOSEOUL,MISC FOOD STORE | GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,11500.00 KOREAN (SOUTH) WON,'320242440652055991',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,JIESEU25YOINGSANGYEOSEOUL,-1.46,Merchandise & Supplies-Groceries,JIESEU25YOINGSANGYEOSEOUL,MISC FOOD STORE | JIESEU25YOINGSANGYEONGLIDANJEOM | SEOUL | MISC FOOD STORE,2000.00 KOREAN (SOUTH) WON,'320242440652076834',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,JOOSIKHOISA SAUKSEUSSEOUL,-53.98,Restaurant-Restaurant,JOOSIKHOISA SAUKSEUSSEOUL,RESTAURANT | JOOSIKHOISA SAUKSEUSAIDEU | SEOUL | RESTAURANT,74000.00 KOREAN (SOUTH) WON,'320242440652799114',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,KOLLI(COLEY)        SEOUL,-12.4,Restaurant-Restaurant,KOLLI(COLEY)        SEOUL,RESTAURANT | KOLLI(COLEY) | SEOUL | RESTAURANT,17000.00 KOREAN (SOUTH) WON,'320242440652112908',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,PANTELA(pantera)    SEOUL,-25.53,Restaurant-Restaurant,PANTELA(pantera)    SEOUL,RESTAURANT | PANTELA(pantera) | SEOUL | RESTAURANT,35000.00 KOREAN (SOUTH) WON,'320242440652055378',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,kakaomobility       SEOUL,-2.19,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,3000.00 KOREAN (SOUTH) WON,'320242460716862864',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,kakaomobility       SEOUL,-9.12,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,12500.00 KOREAN (SOUTH) WON,'320242460716862861',"KOREA, REPUBLIC OF"
2024-08-30,Amex Blue Sky,kakaomobility       SEOUL,-24.51,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,33600.00 KOREAN (SOUTH) WON,'320242460715076126',"KOREA, REPUBLIC OF"
