date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.65 | FOREIGN TRANSACTION FEE,,'820242460715085291',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.65 | FOREIGN TRANSACTION FEE,,'820242460716873951',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KASAKOLONA | $4.38 | FOREIGN TRANSACTION FEE,,'820242450677027164',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $7.51 | FOREIGN TRANSACTION FEE,,'820242460715087438',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.31,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KASAKOLONA | $11.67 | FOREIGN TRANSACTION FEE,,'820242450677027309',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.53,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KOLLI(COLEY) | $19.69 | FOREIGN TRANSACTION FEE,,'820242450676170742',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.79,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $29.54 | FOREIGN TRANSACTION FEE,,'820242460716874806',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KASAKOLONA | $37.20 | FOREIGN TRANSACTION FEE,,'820242450677027839',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.12,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $78.77 | FOREIGN TRANSACTION FEE,,'820242450677034561',
2024-08-31,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.35,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA DISEUTEULIKTEU | $198.40 | FOREIGN TRANSACTION FEE,,'820242450677029886',
2024-08-31,Amex Blue Sky,JOOSIKHOISA DISEUTEUSEOUL,-198.4,Restaurant-Restaurant,JOOSIKHOISA DISEUTEUSEOUL,RESTAURANT | JOOSIKHOISA DISEUTEULIKTEU | SEOUL | RESTAURANT,272000.00 KOREAN (SOUTH) WON,'320242450677029886',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,KASAKOLONA          SEOUL,-4.38,Restaurant-Restaurant,KASAKOLONA          SEOUL,RESTAURANT | KASAKOLONA | SEOUL | RESTAURANT,6000.00 KOREAN (SOUTH) WON,'320242450677027164',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,KASAKOLONA          SEOUL,-11.67,Restaurant-Restaurant,KASAKOLONA          SEOUL,RESTAURANT | KASAKOLONA | SEOUL | RESTAURANT,16000.00 KOREAN (SOUTH) WON,'320242450677027309',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,KASAKOLONA          SEOUL,-37.2,Restaurant-Restaurant,KASAKOLONA          SEOUL,RESTAURANT | KASAKOLONA | SEOUL | RESTAURANT,51000.00 KOREAN (SOUTH) WON,'320242450677027839',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,KOLLI(COLEY)        SEOUL,-19.69,Restaurant-Restaurant,KOLLI(COLEY)        SEOUL,RESTAURANT | KOLLI(COLEY) | SEOUL | RESTAURANT,27000.00 KOREAN (SOUTH) WON,'320242450676170742',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-78.77,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,108000.00 KOREAN (SOUTH) WON,'320242450677034561',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,kakaomobility       SEOUL,-3.65,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5000.00 KOREAN (SOUTH) WON,'320242460715085291',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,kakaomobility       SEOUL,-3.65,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5000.00 KOREAN (SOUTH) WON,'320242460716873951',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,kakaomobility       SEOUL,-7.51,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,10300.00 KOREAN (SOUTH) WON,'320242460715087438',"KOREA, REPUBLIC OF"
2024-08-31,Amex Blue Sky,kakaomobility       SEOUL,-29.54,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,40500.00 KOREAN (SOUTH) WON,'320242460716874806',"KOREA, REPUBLIC OF"
