date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-12-14,Amex Blue Sky,(JOO)GEULLAIM       SEOUL,-11.17,Restaurant-Bar & Café,(JOO)GEULLAIM       SEOUL,BAR/NIGHTCLUB | (JOO)GEULLAIM | SEOUL | BAR/NIGHTCLUB,16000.00 KOREAN (SOUTH) WON,'320243500484397114',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,(JOO)GEULLAIM       SEOUL,-12.56,Restaurant-Bar & Café,(JOO)GEULLAIM       SEOUL,BAR/NIGHTCLUB | (JOO)GEULLAIM | SEOUL | BAR/NIGHTCLUB,18000.00 KOREAN (SOUTH) WON,'320243500484395082',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,(JOO)GEULLAIM       SEOUL,-27.91,Restaurant-Bar & Café,(JOO)GEULLAIM       SEOUL,BAR/NIGHTCLUB | (JOO)GEULLAIM | SEOUL | BAR/NIGHTCLUB,40000.00 KOREAN (SOUTH) WON,'320243500484393437',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,PIJALEBOLLOOSYEON(ITAEUEONJEOM) | $5.72 | FOREIGN TRANSACTION FEE,,'820243500484400429',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.3,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)GEULLAIM | $11.17 | FOREIGN TRANSACTION FEE,,'820243500484397114',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.33,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)GEULLAIM | $12.56 | FOREIGN TRANSACTION FEE,,'820243500484395082',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.73,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hobin | $27.22 | FOREIGN TRANSACTION FEE,,'820243500485248858',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.75,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)GEULLAIM | $27.91 | FOREIGN TRANSACTION FEE,,'820243500484393437',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.31,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JUSIKHOESA TAEDONGPUDEU | $48.85 | FOREIGN TRANSACTION FEE,,'820243500484458096',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.52,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GERISEUN | $56.52 | FOREIGN TRANSACTION FEE,,'820243500484405650',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.55,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,HEUKUKJEONG | $57.75 | FOREIGN TRANSACTION FEE,,'820243500484454146',
2024-12-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.71,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $100.49 | FOREIGN TRANSACTION FEE,,'820243500484408421',
2024-12-14,Amex Blue Sky,GERISEUN            SEOUL,-56.52,Restaurant-Restaurant,GERISEUN            SEOUL,RESTAURANT | GERISEUN | SEOUL | RESTAURANT,81000.00 KOREAN (SOUTH) WON,'320243500484405650',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,HEUKUKJEONG         SEOUL,-57.75,Restaurant-Restaurant,HEUKUKJEONG         SEOUL,RESTAURANT | HEUKUKJEONG | SEOUL | RESTAURANT,82750.00 KOREAN (SOUTH) WON,'320243500484454146',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,Hobin               SEOUL,-27.22,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,39000.00 KOREAN (SOUTH) WON,'320243500485248858',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,JUSIKHOESA TAEDONGPUSEOUL,-48.85,Restaurant-Restaurant,JUSIKHOESA TAEDONGPUSEOUL,RESTAURANT | JUSIKHOESA TAEDONGPUDEU | SEOUL | RESTAURANT,70000.00 KOREAN (SOUTH) WON,'320243500484458096',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,PIJALEBOLLOOSYEON(ITSEOUL,-5.72,Restaurant-Restaurant,PIJALEBOLLOOSYEON(ITSEOUL,RESTAURANT | PIJALEBOLLOOSYEON(ITAEUEONJEOM) | SEOUL | RESTAURANT,8200.00 KOREAN (SOUTH) WON,'320243500484400429',"KOREA, REPUBLIC OF"
2024-12-14,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-100.49,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,144000.00 KOREAN (SOUTH) WON,'320243500484408421',"KOREA, REPUBLIC OF"
