date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-14,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,84.99,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB7981QK6R RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320241960408085305',
2024-07-14,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,-21.69,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB7DY22YDA RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320241960407490737',
2024-07-14,Chase Ink,ALP*DIDI Taxi,-2.1,Miscellaneous,,,,,
2024-07-14,Chase Ink,ALP*yiyangshanghaicany,-1.65,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALP*shanghaiyounimaoyi,-26.6,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALP*DIDI Taxi,-2.34,Miscellaneous,,,,,
2024-07-14,Chase Ink,ALP*DIDI Taxi,-3.03,Miscellaneous,,,,,
2024-07-14,Chase Ink,ALIPAY,-40.31,Entertainment,,,,,
2024-07-14,Chase Ink,ALIPAY,-0.28,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-8.13,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-4.82,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-5.51,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-3.58,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-53.94,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-8.27,Merchandise & Inventory,,,,,
2024-07-14,Chase Ink,ALIPAY,-4.41,Merchandise & Inventory,,,,,
2024-07-14,Privacy,gotinder.com/help,-515.2,Privacy Card,Card ending in 6437,,,35c36052-429f-444e-aaf1-ba09b4daeeae,
