date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-07,Amex Platinum,AplPay UBER EATS    HTTPS://HELP.UBER.COTW,-8.42,Restaurant-Restaurant,AplPay UBER EATS    HTTPS://HELP.UBER.COTW,J4W92CS2 8005928996 | AplPay UBER EATS | HTTPS://HELP.UBER.COM | TW | 8005928996,275.00 NEW TAIWAN DOLLAR,'320242200032275071',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-3.22,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,61BNCP18 HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,105.00 NEW TAIWAN DOLLAR,'320242200028503737',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-3.25,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,4P6JEH2Z HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,106.00 NEW TAIWAN DOLLAR,'320242200028918325',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-6.65,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,4FMH5QDG HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,217.00 NEW TAIWAN DOLLAR,'320242200032402929',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-11.49,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,1SVA897D HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,375.00 NEW TAIWAN DOLLAR,'320242200032559638',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-14.24,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,N1KWG2AG HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,465.00 NEW TAIWAN DOLLAR,'320242200028432904',NETHERLANDS
2024-08-07,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-19.48,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,4MMRTH7V HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,636.00 NEW TAIWAN DOLLAR,'320242200032354270',NETHERLANDS
2024-08-07,Amex Platinum,Interest Charge on Pay Over Time Purchases,-6.76,Fees & Adjustments-Fees & Adjustments,Interest Charge on Pay Over Time Purchases,Interest Charge on Pay Over Time Purchases,,'140808050000210055',
2024-08-07,Chase Ink,SHIH MIN,-287.34,Food & Drink,,,,,
2024-08-07,Chase Ink,CHIU TIAO TUNG YEN CHI,-158.62,Food & Drink,,,,,
2024-08-07,Chase Ink,PURCHASE INTEREST CHARGE,-348.83,Fees & Adjustments,,,,,
