date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-06,Chase Ink,ALP*,-45.09,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*heqinghelishanghai,-13.76,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALP*lihehe,-13.76,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-2.62,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*,-13.76,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-3.88,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-2.2,Miscellaneous,,,,,
2024-07-06,Chase Ink,HEQINGHELI,-1503.4,Food & Drink,,,,,
2024-07-06,Chase Ink,ALIPAY,-6.88,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALIPAY,-42.52,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALIPAY,-6.88,Merchandise & Inventory,,,,,
2024-07-06,Privacy,OPENAI,-5,Privacy Card,Card ending in 9269,,,2b878192-df44-424f-a573-62a30fb72621,
