date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-04,Amex Platinum,AplPay AIRALO       SINGAPORE           SG,-13.15,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_QPETKPOU +6583029360 | AplPay AIRALO | SINGAPORE | SG | +6583029360,,'320241860162246249',SINGAPORE
2024-07-04,Chase Ink,ALP*,-41.1,Miscellaneous,,,,,
2024-07-04,Chase Ink,ALP*DIDI Taxi,-3.67,Miscellaneous,,,,,
2024-07-04,Chase Ink,ALP*shanghaiweilvecany,-18.96,Food & Drink,,,,,
2024-07-04,Chase Ink,ALIPAY,-1.55,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-0.42,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.2,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.2,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-0.32,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-714.16,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,LinkedIn JOB 9717730056,-156.99,Bills & Utilities,,,,,
2024-07-04,Chase Ink,LinkedIn SN P59798786,-86.31,Bills & Utilities,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.16,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-6.19,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-3.75,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-4.41,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,XINGBAKEKAFEIBEIJINGYO,-145.83,Food & Drink,,,,,
2024-07-04,Chase Ink,ALIPAY,-27.52,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.16,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,LKL*KEZEE CHAN,-200.61,Food & Drink,,,,,
2024-07-04,Privacy,ZOOM.US 888-799-9666,-17.43,Privacy Card,Card ending in 2322,,,57169dd5-8183-45ec-b4e6-1b9d67b007e7,
