date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.07,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.92 | FOREIGN TRANSACTION FEE,,'820242430641784907',
2024-08-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $6.20 | FOREIGN TRANSACTION FEE,,'820242430641784602',
2024-08-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $7.95 | FOREIGN TRANSACTION FEE,,'820242430641688909',
2024-08-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.26,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hotel Lotte Signiel Seoul | $46.68 | FOREIGN TRANSACTION FEE,,'820242440652053412',
2024-08-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-3.3,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hotel Lotte Signiel Seoul | $122.54 | FOREIGN TRANSACTION FEE,,'820242440652051815',
2024-08-29,Amex Blue Sky,Hotel Lotte Signiel SEOUL,-46.68,Travel-Lodging,Hotel Lotte Signiel SEOUL,LODGING | Hotel Lotte Signiel Seoul | SEOUL | LODGING,64000.00 KOREAN (SOUTH) WON,'320242440652053412',"KOREA, REPUBLIC OF"
2024-08-29,Amex Blue Sky,Hotel Lotte Signiel SEOUL,-122.54,Travel-Lodging,Hotel Lotte Signiel SEOUL,LODGING | Hotel Lotte Signiel Seoul | SEOUL | LODGING,168000.00 KOREAN (SOUTH) WON,'320242440652051815',"KOREA, REPUBLIC OF"
2024-08-29,Amex Blue Sky,kakaomobility       SEOUL,-2.92,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,4000.00 KOREAN (SOUTH) WON,'320242430641784907',"KOREA, REPUBLIC OF"
2024-08-29,Amex Blue Sky,kakaomobility       SEOUL,-6.2,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,8500.00 KOREAN (SOUTH) WON,'320242430641784602',"KOREA, REPUBLIC OF"
2024-08-29,Amex Blue Sky,kakaomobility       SEOUL,-7.95,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,10900.00 KOREAN (SOUTH) WON,'320242430641688909',"KOREA, REPUBLIC OF"
