date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.65 | FOREIGN TRANSACTION FEE,,'820242410588140473',
2024-08-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $7.80 | FOREIGN TRANSACTION FEE,,'820242410586818432',
2024-08-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.26,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $9.63 | FOREIGN TRANSACTION FEE,,'820242410586672894',
2024-08-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.96,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KRP*Eximbay | $72.94 | FOREIGN TRANSACTION FEE,,'820242410586507327',
2024-08-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.57,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,TISIKSEU | $206.42 | FOREIGN TRANSACTION FEE,,'820242410573233835',
2024-08-27,Amex Blue Sky,KRP*Eximbay         SEOUL,-72.94,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,100000.00 KOREAN (SOUTH) WON,'320242410586507327',"KOREA, REPUBLIC OF"
2024-08-27,Amex Blue Sky,TISIKSEU            SEOUL,-206.42,Restaurant-Restaurant,TISIKSEU            SEOUL,RESTAURANT | TISIKSEU | SEOUL | RESTAURANT,283000.00 KOREAN (SOUTH) WON,'320242410573233835',"KOREA, REPUBLIC OF"
2024-08-27,Amex Blue Sky,kakaomobility       SEOUL,-3.65,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5000.00 KOREAN (SOUTH) WON,'320242410588140473',"KOREA, REPUBLIC OF"
2024-08-27,Amex Blue Sky,kakaomobility       SEOUL,-7.8,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,10700.00 KOREAN (SOUTH) WON,'320242410586818432',"KOREA, REPUBLIC OF"
2024-08-27,Amex Blue Sky,kakaomobility       SEOUL,-9.63,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,13200.00 KOREAN (SOUTH) WON,'320242410586672894',"KOREA, REPUBLIC OF"
2024-08-27,Privacy,OPENAI,-10.9,Privacy Card,Card ending in 9143,,,78c94b84-7a68-4096-9169-08bb481b0538,
