date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-11-05,Amex Blue Sky,AplPay METRA 5611050PETALUMA            CA,-13.5,Transportation-Rail Services,AplPay METRA 5611050PETALUMA            CA,74744554311 707-773-3373 | AplPay METRA 561105001234499 | PETALUMA | CA | 707-773-3373,,'320243110420649189',
2024-11-05,Amex Blue Sky,UBER,-18.96,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,89MGEDX5 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243100388923667',
2024-11-05,Amex Blue Sky,UBER,-20.35,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,F1J39T6P 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243100391352352',
2024-11-05,Amex Blue Sky,MAPLE & ASH CHICAGO CHICAGO             IL,-1108.59,Restaurant-Restaurant,MAPLE & ASH CHICAGO CHICAGO             IL,17300164 312-944-8888 | MAPLE & ASH CHICAGO 0000 | CHICAGO | IL | Description : FOOD/BEVERAGE Price : 0.00 | 312-944-8888,,'320243110413437133',
2024-11-05,Amex Blue Sky,PORTILLOS HOT DOGS #Chicago             IL,-13.95,Restaurant-Bar & Café,PORTILLOS HOT DOGS #Chicago             IL,460105 460105 60654 | Beef | Sport Peppers | Dry | Gravy | PORTILLOS HOT DOGS #40 CHICAGO 1625796 | Chicago | IL | Beef | Sport Peppers | Dry | Gravy | 460105 60654,,'320243100396568496',
2024-11-05,Amex Blue Sky,SIREN53313          CHICAGO             IL,-9.5,Restaurant-Bar & Café,SIREN53313          CHICAGO             IL,938D3133F27 FAST FOOD RESTAURANT | SIREN53313 | CHICAGO | IL | FAST FOOD RESTAURANT,,'320243110409673298',
2024-11-05,Amex Blue Sky,SIREN53313          CHICAGO             IL,-10.62,Restaurant-Bar & Café,SIREN53313          CHICAGO             IL,FAFA92D6450 FAST FOOD RESTAURANT | SIREN53313 | CHICAGO | IL | FAST FOOD RESTAURANT,,'320243110409653257',
2024-11-05,Amex Blue Sky,SIREN53313          CHICAGO             IL,-20.12,Restaurant-Bar & Café,SIREN53313          CHICAGO             IL,926E48BDE52 FAST FOOD RESTAURANT | SIREN53313 | CHICAGO | IL | FAST FOOD RESTAURANT,,'320243110409672056',
2024-11-05,Amex Blue Sky,TST* ARBELLA 3005786CHICAGO             IL,-57.68,Restaurant-Restaurant,TST* ARBELLA 3005786CHICAGO             IL,8FdxKjOrm00 3128466654 | TST* ARBELLA 300578637 | CHICAGO | IL | Description : BARS Price : 0.5768 | 3128466654,,'320243100390208048',
2024-11-05,Amex Blue Sky,TST* IL514 - CAMBRIACHICAGO             IL,-20.11,Travel-Lodging,TST* IL514 - CAMBRIACHICAGO             IL,Qr4oLm7v300 3127633822 | TST* IL514 - CAMBRIA HOTE 300684018 | CHICAGO | IL | Description : RESTAURANTS Price : 0.2011 | 3127633822,,'320243100396597486',
2024-11-05,Checking,PwP  AIRALO      Privacycom TN: 1721772     WEB ID:  626060084,-11.35,MISC_DEBIT,,,,,
2024-11-05,Checking,DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001001,-256.66,ACH_DEBIT,,,,,
