date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-05-21,Chase Ink,S-Bahn Berlin GmbH,-4.79,Travel,,,,,
2024-05-21,Chase Ink,AIR FRANCE  0572319065015,-393.1,Travel,,,,,
2024-05-21,Chase Ink,UBR* PENDING.UBER.COM,-28.21,Travel,,,,,
2024-05-21,Chase Ink,AIRALO,-4.02,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,373985PX RELAY  4659106,-2.5,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,UBER,-19.34,Travel,,,,,
2024-05-21,Chase Ink,NICE T2 MULTI M 4521348,-378.76,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,EXKI            2961844,-16.04,Food & Drink,,,,,
2024-05-21,Chase Ink,AIR FRANCE  0574212568358,-81.65,Travel,,,,,
2024-05-21,Chase Ink,UBER,-66.51,Travel,,,,,
2024-05-21,Chase Ink,374009PX        4659150,-21.67,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,BAZAAR          4107789,-39.19,Food & Drink,,,,,
2024-05-21,Chase Ink,HL FLORIAN      4315326,-120.85,Office & Shipping,,,,,
