date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-09-01,Amex Blue Sky,AELLISEU            SEOUL,-14.59,Restaurant-Restaurant,AELLISEU            SEOUL,RESTAURANT | AELLISEU | SEOUL | RESTAURANT,20000.00 KOREAN (SOUTH) WON,'320242460701777241',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.03,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $1.46 | FOREIGN TRANSACTION FEE,,'820242460714867523',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.19 | FOREIGN TRANSACTION FEE,,'820242460717189780',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.28 | FOREIGN TRANSACTION FEE,,'820242460716916858',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $5.40 | FOREIGN TRANSACTION FEE,,'820242460717190071',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $5.91 | FOREIGN TRANSACTION FEE,,'820242460716916794',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.26,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $9.63 | FOREIGN TRANSACTION FEE,,'820242460715147545',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.39,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AELLISEU | $14.59 | FOREIGN TRANSACTION FEE,,'820242460701777241',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,LEDEUSINEMA | $40.12 | FOREIGN TRANSACTION FEE,,'820242460701058580',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA LEUCHAEMBEO | $40.85 | FOREIGN TRANSACTION FEE,,'820242460701057656',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.57,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA PIIEL | $58.35 | FOREIGN TRANSACTION FEE,,'820242460701057162',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.81,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GERISEUN | $67.10 | FOREIGN TRANSACTION FEE,,'820242460701779662',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-3.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,HOBOSIKDANG | $116.70 | FOREIGN TRANSACTION FEE,,'820242460701929722',
2024-09-01,Amex Blue Sky,GERISEUN            SEOUL,-67.1,Restaurant-Restaurant,GERISEUN            SEOUL,RESTAURANT | GERISEUN | SEOUL | RESTAURANT,92000.00 KOREAN (SOUTH) WON,'320242460701779662',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,HOBOSIKDANG         SEOUL,-116.7,Restaurant-Restaurant,HOBOSIKDANG         SEOUL,RESTAURANT | HOBOSIKDANG | SEOUL | RESTAURANT,160000.00 KOREAN (SOUTH) WON,'320242460701929722',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,JOOSIKHOISA LEUCHAEMSEOUL,-40.85,Restaurant-Restaurant,JOOSIKHOISA LEUCHAEMSEOUL,RESTAURANT | JOOSIKHOISA LEUCHAEMBEO | SEOUL | RESTAURANT,56000.00 KOREAN (SOUTH) WON,'320242460701057656',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,JOOSIKHOISA PIIEL   SEOUL,-58.35,Restaurant-Restaurant,JOOSIKHOISA PIIEL   SEOUL,RESTAURANT | JOOSIKHOISA PIIEL | SEOUL | RESTAURANT,80000.00 KOREAN (SOUTH) WON,'320242460701057162',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,LEDEUSINEMA         SEOUL,-40.12,Restaurant-Restaurant,LEDEUSINEMA         SEOUL,RESTAURANT | LEDEUSINEMA | SEOUL | RESTAURANT,55000.00 KOREAN (SOUTH) WON,'320242460701058580',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,kakaomobility       SEOUL,-1.46,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,2000.00 KOREAN (SOUTH) WON,'320242460714867523',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,kakaomobility       SEOUL,-2.19,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,3000.00 KOREAN (SOUTH) WON,'320242460717189780',"KOREA, REPUBLIC OF"
