date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-05,Chase Ink,ALIPAY,-913.68,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALP*chumengmeng,-6.88,Miscellaneous,,,,,
2024-07-05,Chase Ink,ALIPAY,-76.52,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALP*DIDI Taxi,-1.19,Miscellaneous,,,,,
2024-07-05,Chase Ink,ALIPAY,-37.84,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-113.36,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALP*shanghaihougancany,-86.45,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-366.79,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-297.62,Merchandise & Inventory,,,,,
2024-07-05,Checking,PwP  ZOOM.US 888 Privacycom TN: 1347368     WEB ID:  626060084,-17.43,MISC_DEBIT,,,,,
2024-07-05,Checking,PwP  APIFY* SUBS Privacycom TN: 1685739     WEB ID:  626060084,-50.47,MISC_DEBIT,,,,,
2024-07-05,Checking,DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001001,-256.66,ACH_DEBIT,,,,,
