date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-11-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.02,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $0.84 | FOREIGN TRANSACTION FEE,,'820243180595149777',
2024-11-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $3.83 | FOREIGN TRANSACTION FEE,,'820243180595171665',
2024-11-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $4.12 | FOREIGN TRANSACTION FEE,,'820243180600260973',
2024-11-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $5.99 | FOREIGN TRANSACTION FEE,,'820243180600317759',
2024-11-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.54,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,HESTIA CAPITAL | $20.16 | FOREIGN TRANSACTION FEE,,'820243180594981354',
2024-11-13,Amex Blue Sky,GRAB                BANGKOK             TH,-0.84,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,79dce535ba7 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,29.00 THAILAND BAHT,'320243180595149777',SINGAPORE
2024-11-13,Amex Blue Sky,GRAB                BANGKOK             TH,-3.83,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,ec62e1d2cce TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,133.00 THAILAND BAHT,'320243180595171665',SINGAPORE
2024-11-13,Amex Blue Sky,GRAB                BANGKOK             TH,-4.12,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,ad707c26153 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,143.00 THAILAND BAHT,'320243180600260973',SINGAPORE
2024-11-13,Amex Blue Sky,GRAB                BANGKOK             TH,-5.99,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,a9d2ac57b78 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,208.00 THAILAND BAHT,'320243180600317759',SINGAPORE
2024-11-13,Amex Blue Sky,HESTIA CAPITAL      BANGKOK             TH,-20.16,Restaurant-Restaurant,HESTIA CAPITAL      BANGKOK             TH,AAMB8wDuZzO RESTAURANT | HESTIA CAPITAL | BANGKOK | TH | RESTAURANT,700.00 THAILAND BAHT,'320243180594981354',THAILAND
2024-11-13,Amex Platinum,INTERCONTINENTAL BANBANGKOK             TH,-80,Travel-Lodging,INTERCONTINENTAL BANBANGKOK             TH,AAMB8wDuZzS LODGING | INTERCONTINENTAL BANGK | BANGKOK | TH | LODGING,2777.72 THAILAND BAHT,'320243180595202166',THAILAND
