date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-03,Amex Platinum,AplPay AIRALO       SINGAPORE           SG,-16.5,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_QPAFCB8J +6583029360 | AplPay AIRALO | SINGAPORE | SG | +6583029360,,'320241850142282548',SINGAPORE
2024-07-03,Chase Ink,PULMUONE FOOD &amp; CULTURE,-8.69,Food & Drink,,,,,
2024-07-03,Chase Ink,LOTTEGIMPOGONGHANG MYEONS,-39,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-14.62,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-4.01,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,base city,-1141.16,Travel,,,,,
2024-07-03,Chase Ink,ALIPAY,-26.83,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-6.85,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-9.49,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,FAMILYMART,-53.22,Food & Drink,,,,,
2024-07-03,Privacy,APIFY* SUBSCRIPTION,-50.47,Privacy Card,Card ending in 5882,,,76053b1e-821d-45bf-bdab-9f0b45c4ced9,
