date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JIESEU25CHEONGDAMSENTEOJEOM | $6.22 | FOREIGN TRANSACTION FEE,,'820242800590892234',
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $6.75 | FOREIGN TRANSACTION FEE,,'820242810632649216',
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.23,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $8.85 | FOREIGN TRANSACTION FEE,,'820242810634152326',
2024-10-05,Amex Blue Sky,JIESEU25CHEONGDAMSENSEOUL,-6.22,Merchandise & Supplies-Groceries,JIESEU25CHEONGDAMSENSEOUL,MISC FOOD STORE | JIESEU25CHEONGDAMSENTEOJEOM | SEOUL | MISC FOOD STORE,8300.00 KOREAN (SOUTH) WON,'320242800590892234',"KOREA, REPUBLIC OF"
2024-10-05,Amex Blue Sky,kakaomobility       SEOUL,-6.75,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,9000.00 KOREAN (SOUTH) WON,'320242810632649216',"KOREA, REPUBLIC OF"
2024-10-05,Amex Blue Sky,kakaomobility       SEOUL,-8.85,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,11800.00 KOREAN (SOUTH) WON,'320242810634152326',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,AELLISEU            SEOUL,-83.23,Restaurant-Restaurant,AELLISEU            SEOUL,RESTAURANT | AELLISEU | SEOUL | RESTAURANT,111000.00 KOREAN (SOUTH) WON,'320242800590888323',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,DEOLAIONSEUDEOINCHEOSEOUL,-47.24,Restaurant-Restaurant,DEOLAIONSEUDEOINCHEOSEOUL,RESTAURANT | DEOLAIONSEUDEOINCHEONGDAM | SEOUL | RESTAURANT,63000.00 KOREAN (SOUTH) WON,'320242800590891436',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,DEPTH JUSIKHOESA    SEOUL,-54.73,Restaurant-Restaurant,DEPTH JUSIKHOESA    SEOUL,RESTAURANT | DEPTH JUSIKHOESA | SEOUL | RESTAURANT,73000.00 KOREAN (SOUTH) WON,'320242800590886228',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,ESEUAIEPEUSSIHOTELDISEOUL,-91.09,Travel-Lodging,ESEUAIEPEUSSIHOTELDISEOUL,LODGING | ESEUAIEPEUSSIHOTELDIBEOILLOPEUMEONTEU | SEOUL | LODGING,124000.00 KOREAN (SOUTH) WON,'320242900853187791',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,JOOSIKHOISA DONGMIN SEOUL,-16.87,Restaurant-Restaurant,JOOSIKHOISA DONGMIN SEOUL,RESTAURANT | JOOSIKHOISA DONGMIN | SEOUL | RESTAURANT,22500.00 KOREAN (SOUTH) WON,'320242800590931890',"KOREA, REPUBLIC OF"
