date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-05-16,Amex Blue Sky,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-16.89,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,JQ0KKP6N 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,15.54 EURO,'320241370875598793',NETHERLANDS
2024-05-16,Amex Blue Sky,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-16.89,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,C461JKHQ 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,15.54 EURO,'320241370878395291',NETHERLANDS
2024-05-16,Amex Blue Sky,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-16.96,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,J70N9YD2 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,15.60 EURO,'320241370875666291',NETHERLANDS
2024-05-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.45,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $16.89 | FOREIGN TRANSACTION FEE,,'820241370875598793',
2024-05-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.45,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $16.96 | FOREIGN TRANSACTION FEE,,'820241370875666291',
2024-05-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.45,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $16.89 | FOREIGN TRANSACTION FEE,,'820241370878395291',
2024-05-16,Chase Ink,UBR* PENDING.UBER.COM,-16.97,Travel,,,,,
2024-05-16,Chase Ink,HARRYS BAR      4003406,-87.1,Food & Drink,,,,,
2024-05-16,Chase Ink,Le Speakeasy Cannes,-87.18,Food & Drink,,,,,
2024-05-16,Chase Ink,UBR* PENDING.UBER.COM,-16.94,Travel,,,,,
2024-05-16,Chase Ink,SC PAPAGIO,-51.72,Food & Drink,,,,,
2024-05-16,Checking,Zelle payment to Angela Wang 20796045067,-310,QUICKPAY_DEBIT,,,,,
