date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-08-10,Amex Blue Sky,AplPay UBER EATS    HTTPS://HELP.UBER.COTW,-18.64,Restaurant-Restaurant,AplPay UBER EATS    HTTPS://HELP.UBER.COTW,2CCYBQSY 8005928996 | AplPay UBER EATS | HTTPS://HELP.UBER.COM | TW | 8005928996,603.00 NEW TAIWAN DOLLAR,'320242230114113440',NETHERLANDS
2024-08-10,Amex Blue Sky,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-10.69,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,5KHH4CEC HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,346.00 NEW TAIWAN DOLLAR,'320242230114180292',NETHERLANDS
2024-08-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.28,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $10.69 | FOREIGN TRANSACTION FEE,,'820242230114180292',
2024-08-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.5,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER EATS | $18.64 | FOREIGN TRANSACTION FEE,,'820242230114113440',
2024-08-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.44,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,TAI JIA | $164.56 | FOREIGN TRANSACTION FEE,,'820242240151924254',
2024-08-10,Amex Blue Sky,TAI JIA             TAIPEI CITY,-164.56,Restaurant-Restaurant,TAI JIA             TAIPEI CITY,RESTAURANT | TAI JIA | TAIPEI CITY | RESTAURANT,5324.00 NEW TAIWAN DOLLAR,'320242240151924254',TAIWAN
2024-08-10,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-7.48,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,1KN0HNNE HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,242.00 NEW TAIWAN DOLLAR,'320242240146050723',NETHERLANDS
2024-08-10,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-12.77,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,C5F4VQHW HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,413.00 NEW TAIWAN DOLLAR,'320242230114317723',NETHERLANDS
2024-08-10,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,-13.66,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,HWGA7NE0 HELP.UBER.COM | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | TW | HELP.UBER.COM,442.00 NEW TAIWAN DOLLAR,'320242230107519228',NETHERLANDS
2024-08-10,Chase Ink,BELLE'S,-40.68,Food & Drink,,,,,
2024-08-10,Chase Ink,FINCH GLOBAL (BVI) LIMITE,-467.84,Food & Drink,,,,,
2024-08-10,Chase Ink,BELLE'S,-23.73,Food & Drink,,,,,
2024-08-10,Chase Ink,UBER   *QBurgerZaoWu,-10.03,Food & Drink,,,,,
