date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-12-25,Amex Blue Sky,BAJERANYUM          SEOUL,-28.15,Restaurant-Restaurant,BAJERANYUM          SEOUL,RESTAURANT | BAJERANYUM | SEOUL | RESTAURANT,41000.00 KOREAN (SOUTH) WON,'320243610794286962',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.06 | FOREIGN TRANSACTION FEE,,'820243610805014830',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.98 | FOREIGN TRANSACTION FEE,,'820243610805516049',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.76,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BAJERANYUM | $28.15 | FOREIGN TRANSACTION FEE,,'820243610794286962',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.72,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hobin | $63.86 | FOREIGN TRANSACTION FEE,,'820243610794301663',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.7,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JEOISEUTEU(ZEST) | $100.25 | FOREIGN TRANSACTION FEE,,'820243610794951055',
2024-12-25,Amex Blue Sky,Hobin               SEOUL,-63.86,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,93000.00 KOREAN (SOUTH) WON,'320243610794301663',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,JEOISEUTEU(ZEST)    SEOUL,-100.25,Restaurant-Restaurant,JEOISEUTEU(ZEST)    SEOUL,RESTAURANT | JEOISEUTEU(ZEST) | SEOUL | RESTAURANT,146000.00 KOREAN (SOUTH) WON,'320243610794951055',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,MOBILE PAYMENT - THANK YOU,724.66,,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,'320243600773622364',
2024-12-25,Amex Blue Sky,kakaomobility       SEOUL,-2.06,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,3000.00 KOREAN (SOUTH) WON,'320243610805014830',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,kakaomobility       SEOUL,-3.98,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5800.00 KOREAN (SOUTH) WON,'320243610805516049',"KOREA, REPUBLIC OF"
2024-12-25,Amex Platinum,MOBILE PAYMENT - THANK YOU,261.96,,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,'320243600773612585',
2024-12-25,Chase Ink,Payment Thank You-Mobile,587,,,,,,
