date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-02-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.12,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $4.80 | FOREIGN TRANSACTION FEE,,'820240490689485721',
2024-02-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.52 | FOREIGN TRANSACTION FEE,,'820240490689339373',
2024-02-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.90 | FOREIGN TRANSACTION FEE,,'820240490689397891',
2024-02-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.80 | FOREIGN TRANSACTION FEE,,'820240490677241836',
2024-02-18,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-4.8,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,2KFWH1NS 7UVDPMBY | UBER TRIP | HTTPS://HELP.UBER.COM | 7UVDPMBY,6400.00 KOREAN (SOUTH) WON,'320240490689485721',NETHERLANDS
2024-02-18,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.52,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,6VJG7HGT WWSQS3KH | UBER TRIP | HTTPS://HELP.UBER.COM | WWSQS3KH,8700.00 KOREAN (SOUTH) WON,'320240490689339373',NETHERLANDS
2024-02-18,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.9,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,BG2F9DX7 LEU6QUYL | UBER TRIP | HTTPS://HELP.UBER.COM | LEU6QUYL,9200.00 KOREAN (SOUTH) WON,'320240490689397891',NETHERLANDS
2024-02-18,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.8,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,BCAP679M SE3AAFGH | UBER TRIP | HTTPS://HELP.UBER.COM | SE3AAFGH,10400.00 KOREAN (SOUTH) WON,'320240490677241836',NETHERLANDS
2024-02-18,Amex Platinum,Hobin               SEOUL,-3.75,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,5000.00 KOREAN (SOUTH) WON,'320240500701342073',"KOREA, REPUBLIC OF"
2024-02-18,Amex Platinum,Hobin               SEOUL,-41.24,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,55000.00 KOREAN (SOUTH) WON,'320240500701781720',"KOREA, REPUBLIC OF"
2024-02-18,Amex Platinum,Hobin               SEOUL,-67.48,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,90000.00 KOREAN (SOUTH) WON,'320240500701783677',"KOREA, REPUBLIC OF"
2024-02-18,Amex Platinum,MUNHWAINDEUL(JU)    SEOUL,-34.49,Restaurant-Restaurant,MUNHWAINDEUL(JU)    SEOUL,RESTAURANT | MUNHWAINDEUL(JU) | SEOUL | RESTAURANT,46000.00 KOREAN (SOUTH) WON,'320240500701786431',"KOREA, REPUBLIC OF"
2024-02-18,Amex Platinum,Yorker (yo.kr) ReserSEOUL,-7.12,Restaurant-Restaurant,Yorker (yo.kr) ReserSEOUL,RESTAURANT | Yorker (yo.kr) Reserve Cheongdam Branc | SEOUL | RESTAURANT,9500.00 KOREAN (SOUTH) WON,'320240500701346309',"KOREA, REPUBLIC OF"
