date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-02-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.25 | FOREIGN TRANSACTION FEE,,'820240390449860917',
2024-02-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.41 | FOREIGN TRANSACTION FEE,,'820240390438184005',
2024-02-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.33 | FOREIGN TRANSACTION FEE,,'820240390446569633',
2024-02-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.93 | FOREIGN TRANSACTION FEE,,'820240390437838588',
2024-02-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.25,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $9.34 | FOREIGN TRANSACTION FEE,,'820240390438887062',
2024-02-08,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.25,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,C1XC6R0D 7VBQGSMP | UBER TRIP | HTTPS://HELP.UBER.COM | 7VBQGSMP,8300.00 KOREAN (SOUTH) WON,'320240390449860917',NETHERLANDS
2024-02-08,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.33,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,EVAWSSHD IIRRVXYL | UBER TRIP | HTTPS://HELP.UBER.COM | IIRRVXYL,8400.00 KOREAN (SOUTH) WON,'320240390446569633',NETHERLANDS
2024-02-08,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.41,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,2V5YX2HN YYV7SJTP | UBER TRIP | HTTPS://HELP.UBER.COM | YYV7SJTP,8500.00 KOREAN (SOUTH) WON,'320240390438184005',NETHERLANDS
2024-02-08,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.93,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,5X1E33NT ZOHDMYJ6 | UBER TRIP | HTTPS://HELP.UBER.COM | ZOHDMYJ6,9200.00 KOREAN (SOUTH) WON,'320240390437838588',NETHERLANDS
2024-02-08,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-9.34,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,MZ90N6F0 OUVBALPH | UBER TRIP | HTTPS://HELP.UBER.COM | OUVBALPH,12400.00 KOREAN (SOUTH) WON,'320240390438887062',NETHERLANDS
2024-02-08,Amex Platinum,DOMAINECHEONGDAM    SEOUL,-130.81,Restaurant-Restaurant,DOMAINECHEONGDAM    SEOUL,RESTAURANT | DOMAINECHEONGDAM | SEOUL | RESTAURANT,174000.00 KOREAN (SOUTH) WON,'320240400462457809',"KOREA, REPUBLIC OF"
2024-02-08,Amex Platinum,DOMAINECHEONGDAM    SEOUL,-397.68,Restaurant-Restaurant,DOMAINECHEONGDAM    SEOUL,RESTAURANT | DOMAINECHEONGDAM | SEOUL | RESTAURANT,529000.00 KOREAN (SOUTH) WON,'320240400462473164',"KOREA, REPUBLIC OF"
2024-02-08,Amex Platinum,JOOSIKHOISA PIIEL   SEOUL,-425.12,Restaurant-Restaurant,JOOSIKHOISA PIIEL   SEOUL,RESTAURANT | JOOSIKHOISA PIIEL | SEOUL | RESTAURANT,565500.00 KOREAN (SOUTH) WON,'320240400463157322',"KOREA, REPUBLIC OF"
