date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-10-25,Amex Blue Sky,(JOO)POOLMOOUEONPOODINCHEON,-7.92,Restaurant-Restaurant,(JOO)POOLMOOUEONPOODINCHEON,RESTAURANT | (JOO)POOLMOOUEONPOODEUAENKEOLCHEO | INCHEON | RESTAURANT,11000.00 KOREAN (SOUTH) WON,'320243000119617905',"KOREA, REPUBLIC OF"
2024-10-25,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-4.18,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,5800.00 KOREAN (SOUTH) WON,'320243020171491579',"KOREA, REPUBLIC OF"
2024-10-25,Amex Blue Sky,AGODA.COM THE INN ATLONDON              GB,-106.34,Travel-Travel Agencies,AGODA.COM THE INN ATLONDON              GB,######1Jfgu TRAVEL AGENCY | AGODA.COM THE INN AT | LONDON | GB | TRAVEL AGENCY,,'320243020176374677',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $4.18 | FOREIGN TRANSACTION FEE,,'820243020171491579',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)POOLMOOUEONPOODEUAENKEOLCHEO | $7.92 | FOREIGN TRANSACTION FEE,,'820243000119617905',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $75.61 | FOREIGN TRANSACTION FEE,,'820243000119990745',
2024-10-25,Amex Blue Sky,FOUR SEASONS HOTEL  SAN FRANCISCO       CA,-49.18,Travel-Lodging,FOUR SEASONS HOTEL  SAN FRANCISCO       CA,4156333000 | FOUR SEASONS HOTEL | SAN FRANCISCO | CA | 4156333000,,'320243000132348975',
2024-10-25,Amex Blue Sky,UNITED AIRLINES     HOUSTON             TX,-19.99,Travel-Airline,UNITED AIRLINES     HOUSTON             TX,29982207 WWW.UNITED.COM | WIFI | UNITED AIRLINES | HOUSTON | TX | Carrier : UNITED AIRLINES | Passenger Name : PAVLOVCIK /WI-FI BASIC TO | Ticket Number : 01644440309514 | Departure Day : 10/25 | Additional Info : WIFI | From : SEOUL INCHEON INTE | To : SAN FRANCISCO INTL,,'320242990101200485',
2024-10-25,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-75.61,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,105000.00 KOREAN (SOUTH) WON,'320243000119990745',"KOREA, REPUBLIC OF"
2024-10-25,Amex Platinum,AplPay AIRALO       SINGAPORE           SG,-26,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_R5ZHTYEM +6583029360 | AplPay AIRALO | SINGAPORE | SG | +6583029360,,'320242990102038419',SINGAPORE
2024-10-25,Amex Platinum,AplPay APPLE STORE RSAN FRANCISCO       CA,-1009.13,Merchandise & Supplies-Computer Supplies,AplPay APPLE STORE RSAN FRANCISCO       CA,07510646260 ELECTRONICS STORE | AplPay APPLE STORE R075 R075 | SAN FRANCISCO | CA | ELECTRONICS STORE,,'320243000133388093',
2024-10-25,Amex Platinum,AplPay STARBUCKS STOSAN FRANCISCO       CA,-11.6,Restaurant-Bar & Café,AplPay STARBUCKS STOSAN FRANCISCO       CA,36376B56735 FAST FOOD RESTAURANT | AplPay STARBUCKS STORE 0575 | SAN FRANCISCO | CA | FAST FOOD RESTAURANT,,'320243000122724997',
2024-10-25,Checking,"PwP  OPENROUTER, Privacycom TN: 1552847     WEB ID:  626060084",-9.85,MISC_DEBIT,,,,,
