date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $5.78 | FOREIGN TRANSACTION FEE,,'820240760339345485',
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.19,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.14 | FOREIGN TRANSACTION FEE,,'820240760343884645',
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.19,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.36 | FOREIGN TRANSACTION FEE,,'820240760343926160',
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.22,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $8.41 | FOREIGN TRANSACTION FEE,,'820240760339955183',
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.24,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $9.24 | FOREIGN TRANSACTION FEE,,'820240760340105091',
2024-03-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.26,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $9.99 | FOREIGN TRANSACTION FEE,,'820240770375839728',
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-5.78,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,GPZXYPFS D2WIY5US | UBER TRIP | HTTPS://HELP.UBER.COM | D2WIY5US,7700.00 KOREAN (SOUTH) WON,'320240760339345485',NETHERLANDS
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.14,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,M48GPP9V ZM4CUSYX | UBER TRIP | HTTPS://HELP.UBER.COM | ZM4CUSYX,9500.00 KOREAN (SOUTH) WON,'320240760343884645',NETHERLANDS
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.36,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,5B4NZ0VX DRWM5BFG | UBER TRIP | HTTPS://HELP.UBER.COM | DRWM5BFG,9800.00 KOREAN (SOUTH) WON,'320240760343926160',NETHERLANDS
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-8.41,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,5H56GNN6 EQ55KZC3 | UBER TRIP | HTTPS://HELP.UBER.COM | EQ55KZC3,11200.00 KOREAN (SOUTH) WON,'320240760339955183',NETHERLANDS
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-9.24,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,H1JWQZDW BCX4N4CG | UBER TRIP | HTTPS://HELP.UBER.COM | BCX4N4CG,12300.00 KOREAN (SOUTH) WON,'320240760340105091',NETHERLANDS
2024-03-16,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-9.99,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,G11R9TZM ZYJQMEYV | UBER TRIP | HTTPS://HELP.UBER.COM | ZYJQMEYV,13300.00 KOREAN (SOUTH) WON,'320240770375839728',NETHERLANDS
2024-03-16,Amex Platinum,(JOO) EMODI         SEOUL,-11.27,Travel-Lodging,(JOO) EMODI         SEOUL,LODGING | (JOO) EMODI | SEOUL | LODGING,15000.00 KOREAN (SOUTH) WON,'320240770362400726',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,BEUI RAUNJI HANNAM  SEOUL,-214.1,Restaurant-Restaurant,BEUI RAUNJI HANNAM  SEOUL,RESTAURANT | BEUI RAUNJI HANNAM | SEOUL | RESTAURANT,285000.00 KOREAN (SOUTH) WON,'320240770361595923',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,NAMSOGOAN UKYUKDOSAKSEOUL,-13.37,Restaurant-Restaurant,NAMSOGOAN UKYUKDOSAKSEOUL,RESTAURANT | NAMSOGOAN UKYUKDOSAKMYEON | SEOUL | RESTAURANT,17800.00 KOREAN (SOUTH) WON,'320240770361581504',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,"Not Orez Co., Ltd.  SEOUL",-63.1,Restaurant-Restaurant,"Not Orez Co., Ltd.  SEOUL","RESTAURANT | Not Orez Co., Ltd. | SEOUL | RESTAURANT",84000.00 KOREAN (SOUTH) WON,'320240770361585381',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,SCK COMPANY         SEOUL,-3.38,Restaurant-Restaurant,SCK COMPANY         SEOUL,RESTAURANT | SCK COMPANY | SEOUL | RESTAURANT,4500.00 KOREAN (SOUTH) WON,'320240770361586604',"KOREA, REPUBLIC OF"
