date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-09-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.07,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOE & DOUGH FRASER STREET | $2.70 | FOREIGN TRANSACTION FEE,,'820242600076582409',
2024-09-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOE & DOUGH FRASER STREET | $3.85 | FOREIGN TRANSACTION FEE,,'820242600076582230',
2024-09-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOE & DOUGH FRASER STREET | $5.78 | FOREIGN TRANSACTION FEE,,'820242600076582123',
2024-09-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.27,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,THIRTY8 CONCEPTS PTE LTD-11192176200 1 | $10.02 | FOREIGN TRANSACTION FEE,,'820242600073221749',
2024-09-16,Amex Blue Sky,JOE & DOUGH FRASER SSINGAPORE           SG,-2.7,Restaurant-Bar & Café,JOE & DOUGH FRASER SSINGAPORE           SG,010852 RESTAURANT | JOE & DOUGH FRASER STREET | SINGAPORE | SG | RESTAURANT,3.50 SINGAPORE DOLLAR,'320242600076582409',SINGAPORE
2024-09-16,Amex Blue Sky,JOE & DOUGH FRASER SSINGAPORE           SG,-3.85,Restaurant-Bar & Café,JOE & DOUGH FRASER SSINGAPORE           SG,010840 RESTAURANT | JOE & DOUGH FRASER STREET | SINGAPORE | SG | RESTAURANT,5.00 SINGAPORE DOLLAR,'320242600076582230',SINGAPORE
2024-09-16,Amex Blue Sky,JOE & DOUGH FRASER SSINGAPORE           SG,-5.78,Restaurant-Bar & Café,JOE & DOUGH FRASER SSINGAPORE           SG,010825 RESTAURANT | JOE & DOUGH FRASER STREET | SINGAPORE | SG | RESTAURANT,7.50 SINGAPORE DOLLAR,'320242600076582123',SINGAPORE
2024-09-16,Amex Blue Sky,THIRTY8 CONCEPTS PTESINGAPORE           SG,-10.02,Restaurant-Restaurant,THIRTY8 CONCEPTS PTESINGAPORE           SG,2787177195 90029489 | THIRTY8 CONCEPTS PTE LTD-11192176200 1 | SINGAPORE | SG | 90029489,13.00 SINGAPORE DOLLAR,'320242600073221749',SINGAPORE
2024-09-16,Amex Platinum,AMAZON.COM          AMZN.COM/BILL       WA,-55.08,Merchandise & Supplies-Internet Purchase,AMAZON.COM          AMZN.COM/BILL       WA,26LK7KMJPEJ MERCHANDISE | AMAZON.COM | AMZN.COM/BILL | WA | MERCHANDISE,,'320242620126351107',
2024-09-16,Chase Ink,EN SUSHI,-331.62,Food & Drink,,,,,
2024-09-16,Chase Ink,SMP*AL-TASNEEM,-35.46,Food & Drink,,,,,
2024-09-16,Chase Ink,RAFFLES MEDICAL GROUP,-656.66,Health & Wellness,,,,,
2024-09-16,Chase Ink,RAFFLES MEDICAL GROUP,-63.83,Health & Wellness,,,,,
